Continent	Status	Order	FAMILY	Genus	Species	Mass
EA	extant	Chiroptera	Vespertilionidae	Myotis	montivagus	8.300
EA	extant	Chiroptera	Vespertilionidae	Myotis	bechsteini	8.474
EA	extant	Chiroptera	Vespertilionidae	Myotis	hasseltii	8.750
EA	extant	Chiroptera	Vespertilionidae	Myotis	annectans	9.800
EA	extant	Chiroptera	Vespertilionidae	Myotis	adversus	10.553
EA	extant	Chiroptera	Vespertilionidae	Myotis	altarium	11.000
EA	extant	Chiroptera	Vespertilionidae	Myotis	dasycneme	14.133
EA	extant	Chiroptera	Vespertilionidae	Myotis	blythii	22.467
EA	extant	Chiroptera	Vespertilionidae	Myotis	myotis	24.787
EA	extant	Chiroptera	Vespertilionidae	Myotis	chinensis	42.000
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	aviator	-999.000
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	montanus	-999.000
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	leisleri	13.280
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	noctula	28.000
EA	extant	Chiroptera	Vespertilionidae	Nyctalus	lasiopterus	49.733
EA	extant	Chiroptera	Vespertilionidae	Nycticeius	schlieffeni	5.043
EA	extant	Chiroptera	Vespertilionidae	Nyctophilus	timoriensis	11.725
EA	extant	Chiroptera	Vespertilionidae	Otonycteris	hemprichi	23.780
EA	extant	Chiroptera	Vespertilionidae	Philetor	brachypterus	11.600
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	affinis	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	anthonyi	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	joffrei	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	lophurus	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	macrotis	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	paterculus	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	peguensis	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	societatis	-999.000
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	bodenheimeri	2.700
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	arabicus	3.170
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	mimus	3.300
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	coromandra	4.600
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	tenuis	4.700
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	babu	4.800
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	javanicus	5.294
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	pulveratus	5.545
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	pipistrellus	5.689
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	kuhlii	5.935
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	savii	6.355
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	cadornae	6.700
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	dormeri	6.867
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	rueppelli	6.917
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	nathusii	7.308
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	ceylonicus	8.388
EA	extant	Chiroptera	Vespertilionidae	Pipistrellus	circumdatus	10.400
EA	extant	Chiroptera	Vespertilionidae	Plecotus	austriacus	7.304
EA	extant	Chiroptera	Vespertilionidae	Plecotus	auritus	7.833
EA	extant	Chiroptera	Vespertilionidae	Scotoecus	pallidus	-999.000
EA	extant	Chiroptera	Vespertilionidae	Scotomanes	emarginatus	-999.000
EA	extant	Chiroptera	Vespertilionidae	Scotomanes	ornatus	21.800
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	kuhlii	22.967
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	dinganii	25.129
EA	extant	Chiroptera	Vespertilionidae	Scotophilus	heathi	34.560
EA	extant	Chiroptera	Vespertilionidae	Tylonycteris	pachypus	3.580
EA	extant	Chiroptera	Vespertilionidae	Tylonycteris	robustula	7.742
EA	extant	Chiroptera	Vespertilionidae	Vespertilio	murinus	18.700
EA	extant	Chiroptera	Vespertilionidae	Vespertilio	superans	24.475
EA	extant	Dermoptera	Cynocephalidae	Cynocephalus	variegatus	1000.000
EA	extant	Dermoptera	Cynocephalidae	Cynocephalus	volans	1250.000
EA	extant	Hyracoidea	Procaviidae	Procavia	capensis	3029.982
EA	extant	Insectivora	Erinaceidae	Echinosorex	gymnura	957.000
EA	extant	Insectivora	Erinaceidae	Erinaceus	amurensis	-999.000
EA	extant	Insectivora	Erinaceidae	Erinaceus	concolor	719.000
EA	extant	Insectivora	Erinaceidae	Erinaceus	europaeus	771.000
EA	extant	Insectivora	Erinaceidae	Hemiechinus	nudiventris	-999.000
EA	extant	Insectivora	Erinaceidae	Hemiechinus	collaris	141.000
EA	extant	Insectivora	Erinaceidae	Hemiechinus	micropus	171.000
EA	extant	Insectivora	Erinaceidae	Hemiechinus	aethiopicus	188.001
EA	extant	Insectivora	Erinaceidae	Hemiechinus	hypomelas	213.000
EA	extant	Insectivora	Erinaceidae	Hemiechinus	auritus	342.000
EA	extant	Insectivora	Erinaceidae	Hylomys	suillus	64.000
EA	extant	Insectivora	Erinaceidae	Hylomys	sinensis	86.896
EA	extant	Insectivora	Erinaceidae	Mesechinus	hughi	-999.000
EA	extant	Insectivora	Erinaceidae	Mesechinus	dauuricus	342.000
EA	extant	Insectivora	Soricidae	Anourosorex	squamipes	20.000
EA	extant	Insectivora	Soricidae	Blarinella	wardi	-999.000
EA	extant	Insectivora	Soricidae	Blarinella	quadraticauda	12.500
EA	extant	Insectivora	Soricidae	Chimarrogale	styani	25.800
EA	extant	Insectivora	Soricidae	Chimarrogale	himalayica	37.500
EA	extant	Insectivora	Soricidae	Chimarrogale	hantu	55.000
EA	extant	Insectivora	Soricidae	Crocidura	arabica	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	armenica	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	dhofarensis	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	malayana	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	pullata	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	serezkyensis	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	sibirica	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	susiana	-999.000
EA	extant	Insectivora	Soricidae	Crocidura	horsfieldii	5.000
EA	extant	Insectivora	Soricidae	Crocidura	suaveolens	5.375
EA	extant	Insectivora	Soricidae	Crocidura	monticola	6.600
EA	extant	Insectivora	Soricidae	Crocidura	zarudnyi	6.708
EA	extant	Insectivora	Soricidae	Crocidura	gueldenstaedtii	8.670
EA	extant	Insectivora	Soricidae	Crocidura	leucodon	9.820
EA	extant	Insectivora	Soricidae	Crocidura	russula	10.000
EA	extant	Insectivora	Soricidae	Crocidura	pergrisea	10.100
EA	extant	Insectivora	Soricidae	Crocidura	fuliginosa	12.000
EA	extant	Insectivora	Soricidae	Crocidura	attenuata	14.265
EA	extant	Insectivora	Soricidae	Crocidura	lasiura	14.800
EA	extant	Insectivora	Soricidae	Diplomesodon	pulchellum	11.000
EA	extant	Insectivora	Soricidae	Nectogale	elegans	32.500
EA	extant	Insectivora	Soricidae	Neomys	schelkovnikovi	12.854
EA	extant	Insectivora	Soricidae	Neomys	fodiens	14.300
EA	extant	Insectivora	Soricidae	Neomys	anomalus	16.000
EA	extant	Insectivora	Soricidae	Sorex	buchariensis	-999.000
EA	extant	Insectivora	Soricidae	Sorex	camtschatica	-999.000
EA	extant	Insectivora	Soricidae	Sorex	cansulus	-999.000
EA	extant	Insectivora	Soricidae	Sorex	cylindricauda	-999.000
EA	extant	Insectivora	Soricidae	Sorex	excelsus	-999.000
EA	extant	Insectivora	Soricidae	Sorex	kozlovi	-999.000
EA	extant	Insectivora	Soricidae	Sorex	mirabilis	-999.000
EA	extant	Insectivora	Soricidae	Sorex	planiceps	-999.000
EA	extant	Insectivora	Soricidae	Sorex	portenkoi	-999.000
EA	extant	Insectivora	Soricidae	Sorex	satunini	-999.000
EA	extant	Insectivora	Soricidae	Sorex	thibetanus	-999.000
EA	extant	Insectivora	Soricidae	Sorex	volnuchini	-999.000
EA	extant	Insectivora	Soricidae	Sorex	minutissimus	2.675
EA	extant	Insectivora	Soricidae	Sorex	minutus	4.500
EA	extant	Insectivora	Soricidae	Sorex	gracillimus	5.060
EA	extant	Insectivora	Soricidae	Sorex	caecutiens	5.375
EA	extant	Insectivora	Soricidae	Sorex	granarius	6.275
EA	extant	Insectivora	Soricidae	Sorex	bedfordiae	6.600
EA	extant	Insectivora	Soricidae	Sorex	daphaenodon	6.790
EA	extant	Insectivora	Soricidae	Sorex	alpinus	7.800
EA	extant	Insectivora	Soricidae	Sorex	asper	7.945
EA	extant	Insectivora	Soricidae	Sorex	tundrensis	8.200
EA	extant	Insectivora	Soricidae	Sorex	samniticus	8.250
EA	extant	Insectivora	Soricidae	Sorex	roboratus	9.124
EA	extant	Insectivora	Soricidae	Sorex	sinalis	9.434
EA	extant	Insectivora	Soricidae	Sorex	coronatus	9.600
EA	extant	Insectivora	Soricidae	Sorex	unguiculatus	9.900
EA	extant	Insectivora	Soricidae	Sorex	raddei	10.000
EA	extant	Insectivora	Soricidae	Sorex	araneus	10.000
EA	extant	Insectivora	Soricidae	Sorex	isodon	10.500
EA	extant	Insectivora	Soricidae	Soriculus	salenskii	5.500
EA	extant	Insectivora	Soricidae	Soriculus	lamula	7.800
EA	extant	Insectivora	Soricidae	Soriculus	leucops	8.232
EA	extant	Insectivora	Soricidae	Soriculus	caudatus	9.124
EA	extant	Insectivora	Soricidae	Soriculus	parca	11.100
EA	extant	Insectivora	Soricidae	Soriculus	macrurus	13.610
EA	extant	Insectivora	Soricidae	Soriculus	nigrescens	14.000
EA	extant	Insectivora	Soricidae	Soriculus	smithii	14.400
EA	extant	Insectivora	Soricidae	Soriculus	hypsibius	15.200
EA	extant	Insectivora	Soricidae	Suncus	etruscus	2.350
EA	extant	Insectivora	Soricidae	Suncus	malayanus	5.000
EA	extant	Insectivora	Soricidae	Suncus	dayi	9.430
EA	extant	Insectivora	Soricidae	Suncus	stoliczkanus	9.430
EA	extant	Insectivora	Soricidae	Suncus	montanus	18.000
EA	extant	Insectivora	Soricidae	Suncus	murinus	68.000
EA	extant	Insectivora	Talpidae	Desmana	moschata	383.000
EA	extant	Insectivora	Talpidae	Euroscaptor	grandis	-999.000
EA	extant	Insectivora	Talpidae	Euroscaptor	klossi	-999.000
EA	extant	Insectivora	Talpidae	Euroscaptor	longirostris	-999.000
EA	extant	Insectivora	Talpidae	Euroscaptor	parvidens	-999.000
EA	extant	Insectivora	Talpidae	Euroscaptor	micrura	60.469
EA	extant	Insectivora	Talpidae	Galemys	pyrenaicus	60.167
EA	extant	Insectivora	Talpidae	Mogera	robusta	329.000
EA	extant	Insectivora	Talpidae	Parascaptor	leucura	45.604
EA	extant	Insectivora	Talpidae	Scapanulus	oweni	36.640
EA	extant	Insectivora	Talpidae	Scaptochirus	moschatus	90.510
EA	extant	Insectivora	Talpidae	Scaptonyx	fusicaudus	19.410
EA	extant	Insectivora	Talpidae	Talpa	stankovici	-999.000
EA	extant	Insectivora	Talpidae	Talpa	streeti	-999.000
EA	extant	Insectivora	Talpidae	Talpa	occidentalis	53.500
EA	extant	Insectivora	Talpidae	Talpa	europaea	77.000
EA	extant	Insectivora	Talpidae	Talpa	altaica	85.000
EA	extant	Insectivora	Talpidae	Talpa	caucasica	90.000
EA	extant	Insectivora	Talpidae	Talpa	levantis	90.000
EA	extant	Insectivora	Talpidae	Talpa	caeca	92.500
EA	extant	Insectivora	Talpidae	Talpa	romana	92.500
EA	extant	Insectivora	Talpidae	Uropsilus	andersoni	-999.000
EA	extant	Insectivora	Talpidae	Uropsilus	gracilis	-999.000
EA	extant	Insectivora	Talpidae	Uropsilus	investigator	-999.000
EA	extant	Insectivora	Talpidae	Uropsilus	soricipes	16.000
EA	extant	Lagomorpha	Leporidae	Caprolagus	hispidus	2497.000
EA	extant	Lagomorpha	Leporidae	Lepus	castroviejoi	-999.000
EA	extant	Lagomorpha	Leporidae	Lepus	coreanus	-999.000
EA	extant	Lagomorpha	Leporidae	Lepus	yarkandensis	-999.000
EA	extant	Lagomorpha	Leporidae	Lepus	comus	1460.000
EA	extant	Lagomorpha	Leporidae	Lepus	sinensis	1510.000
EA	extant	Lagomorpha	Leporidae	Lepus	tolai	1589.000
EA	extant	Lagomorpha	Leporidae	Lepus	mandshuricus	1800.000
EA	extant	Lagomorpha	Leporidae	Lepus	nigricollis	2100.000
EA	extant	Lagomorpha	Leporidae	Lepus	pequensis	2105.000
EA	extant	Lagomorpha	Leporidae	Lepus	corsicanus	3000.000
EA	extant	Lagomorpha	Leporidae	Lepus	oiostolus	3000.000
EA	extant	Lagomorpha	Leporidae	Lepus	timidus	3048.000
EA	extant	Lagomorpha	Leporidae	Lepus	europaeus	3740.000
EA	extant	Lagomorpha	Leporidae	Lepus	capensis	4010.000
EA	extant	Lagomorpha	Leporidae	Lepus	granatensis	4010.000
EA	extant	Lagomorpha	Leporidae	Oryctolagus	cuniculus	1766.667
EA	extant	Lagomorpha	Ochotonidae	Ochotona	cansus	68.750
EA	extant	Lagomorpha	Ochotonidae	Ochotona	curzoniae	131.475
EA	extant	Lagomorpha	Ochotonidae	Ochotona	forresti	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	gaoligongensis	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	gloveri	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	himalayana	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	iliensis	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	koslowi	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	ladacensis	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	muliensis	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	nubrica	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	pallasi	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	rutila	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	thomasi	-999.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	thibetana	83.100
EA	extant	Lagomorpha	Ochotonidae	Ochotona	dauurica	109.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	hyperborea	120.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	pusilla	142.500
EA	extant	Lagomorpha	Ochotonidae	Ochotona	alpina	150.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	erythrotis	181.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	rufescens	250.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	macrotis	260.000
EA	extant	Lagomorpha	Ochotonidae	Ochotona	roylei	260.000
EA	extant	Monotremata	Tachyglossidae	Zaglossus	bruijni	10139.500
EA	extant	Perissodactyla	Equidae	Equus	hemionus	230000.000
EA	extant	Perissodactyla	Equidae	Equus	onager	230000.000
EA	extant	Perissodactyla	Equidae	Equus	kiang	275000.000
EA	extant	Perissodactyla	Rhinocerotidae	Dicerorhinus	sumatrensis	1266667.000
EA	extant	Perissodactyla	Rhinocerotidae	Rhinoceros	unicornis	1602333.000
EA	extant	Perissodactyla	Rhinocerotidae	Rhinoceros	sondaicus	1750000.000
EA	extant	Perissodactyla	Tapiridae	Tapirus	indicus	296250.000
EA	extant	Pholidota	Manidae	Manis	crassicaudata	3900.000
EA	extant	Pholidota	Manidae	Manis	pentadactyla	4675.000
EA	extant	Pholidota	Manidae	Manis	javanica	5150.000
EA	extant	Primates	Cercopithecidae	Macaca	fascicularis	3233.000
EA	extant	Primates	Cercopithecidae	Macaca	radiata	3690.000
EA	extant	Primates	Cercopithecidae	Macaca	mulatta	3713.000
EA	extant	Primates	Cercopithecidae	Macaca	silenus	4750.000
EA	extant	Primates	Cercopithecidae	Macaca	arctoides	5000.000
EA	extant	Primates	Cercopithecidae	Macaca	nemestrina	6093.000
EA	extant	Primates	Cercopithecidae	Macaca	assamensis	12000.000
EA	extant	Primates	Cercopithecidae	Macaca	thibetana	12000.000
EA	extant	Primates	Cercopithecidae	Papio	hamadryas	21250.052
EA	extant	Primates	Cercopithecidae	Presbytis	melalophos	6300.000
EA	extant	Primates	Cercopithecidae	Presbytis	femoralis	7000.000
EA	extant	Primates	Cercopithecidae	Pygathrix	avunculus	8250.000
EA	extant	Primates	Cercopithecidae	Pygathrix	nemaeus	8310.000
EA	extant	Primates	Cercopithecidae	Pygathrix	bieti	9960.000
EA	extant	Primates	Cercopithecidae	Pygathrix	roxellana	14000.000
EA	extant	Primates	Cercopithecidae	Pygathrix	brelichi	16481.624
EA	extant	Primates	Cercopithecidae	Semnopithecus	entellus	14500.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	obscurus	6420.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	francoisi	7325.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	cristatus	8350.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	geei	8350.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	phayrei	8400.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	pileatus	11450.000
EA	extant	Primates	Cercopithecidae	Trachypithecus	johnii	13400.000
EA	extant	Primates	Hylobatidae	Hylobates	lar	4892.000
EA	extant	Primates	Hylobatidae	Hylobates	pileatus	5440.000
EA	extant	Primates	Hylobatidae	Hylobates	agilis	5650.000
EA	extant	Primates	Hylobatidae	Hylobates	concolor	5700.000
EA	extant	Primates	Hylobatidae	Hylobates	moloch	6500.000
EA	extant	Primates	Hylobatidae	Hylobates	hoolock	6700.000
EA	extant	Primates	Hylobatidae	Hylobates	gabriellae	7200.000
EA	extant	Primates	Hylobatidae	Hylobates	leucogenys	7320.000
EA	extant	Primates	Hylobatidae	Hylobates	syndactylus	10000.000
EA	extant	Primates	Loridae	Loris	tardigradus	216.000
EA	extant	Primates	Loridae	Nycticebus	pygmaeus	900.000
EA	extant	Primates	Loridae	Nycticebus	coucang	1187.000
EA	extant	Primates	Tarsiidae	Tarsius	bancanus	78.000
EA	extant	Proboscidea	Elephantidae	Elephas	maximus	2720000.000
EA	extant	Rodentia	Castoridae	Castor	fiber	19000.000
EA	extant	Rodentia	Dipodidae	Allactaga	balikunica	-999.000
EA	extant	Rodentia	Dipodidae	Allactaga	bullata	-999.000
EA	extant	Rodentia	Dipodidae	Allactaga	firouzi	-999.000
EA	extant	Rodentia	Dipodidae	Allactaga	vinogradovi	-999.000
EA	extant	Rodentia	Dipodidae	Allactaga	elater	59.000
EA	extant	Rodentia	Dipodidae	Allactaga	hotsoni	76.500
EA	extant	Rodentia	Dipodidae	Allactaga	sibirica	97.500
EA	extant	Rodentia	Dipodidae	Allactaga	severtzovi	159.000
EA	extant	Rodentia	Dipodidae	Allactaga	euphratica	232.000
EA	extant	Rodentia	Dipodidae	Allactaga	major	350.000
EA	extant	Rodentia	Dipodidae	Allactodipus	bobrinskii	-999.000
EA	extant	Rodentia	Dipodidae	Cardiocranius	paradoxus	8.600
EA	extant	Rodentia	Dipodidae	Dipus	sagitta	85.650
EA	extant	Rodentia	Dipodidae	Eozapus	setchuanus	32.576
EA	extant	Rodentia	Dipodidae	Eremodipus	lichtensteini	51.000
EA	extant	Rodentia	Dipodidae	Euchoreutes	naso	24.140
EA	extant	Rodentia	Dipodidae	Jaculus	turcmenicus	-999.000
EA	extant	Rodentia	Dipodidae	Jaculus	blanfordi	54.700
EA	extant	Rodentia	Dipodidae	Jaculus	jaculus	56.550
EA	extant	Rodentia	Dipodidae	Jaculus	orientalis	138.000
EA	extant	Rodentia	Dipodidae	Paradipus	ctenodactylus	109.013603576715
EA	extant	Rodentia	Dipodidae	Pygeretmus	platyurus	-999.000
EA	extant	Rodentia	Dipodidae	Pygeretmus	shitkovi	-999.000
EA	extant	Rodentia	Dipodidae	Pygeretmus	pumilio	52.000
EA	extant	Rodentia	Dipodidae	Salpingotus	crassicauda	-999.000
EA	extant	Rodentia	Dipodidae	Salpingotus	heptneri	-999.000
EA	extant	Rodentia	Dipodidae	Salpingotus	kozlovi	-999.000
EA	extant	Rodentia	Dipodidae	Salpingotus	pallidus	-999.000
EA	extant	Rodentia	Dipodidae	Salpingotus	thomasi	-999.000
EA	extant	Rodentia	Dipodidae	Salpingotus	michaelis	3.920
EA	extant	Rodentia	Dipodidae	Sicista	armenica	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	caudata	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	concolor	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	kazbegica	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	kluchorica	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	pseudonapaea	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	severtzovi	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	tianshanica	-999.000
EA	extant	Rodentia	Dipodidae	Sicista	betulina	8.000
EA	extant	Rodentia	Dipodidae	Sicista	caucasica	10.000
EA	extant	Rodentia	Dipodidae	Sicista	napaea	10.000
EA	extant	Rodentia	Dipodidae	Sicista	strandi	10.300
EA	extant	Rodentia	Dipodidae	Sicista	subtilis	11.750
EA	extant	Rodentia	Dipodidae	Stylodipus	andrewsi	-999.000
EA	extant	Rodentia	Dipodidae	Stylodipus	sungorus	-999.000
EA	extant	Rodentia	Dipodidae	Stylodipus	telum	55
EA	extant	Rodentia	Heteromyidae	Dipodomys	californicus	84.960
EA	extant	Rodentia	Hystricidae	Atherurus	macrourus	2000.000
EA	extant	Rodentia	Hystricidae	Hystrix	brachyura	8000.000
EA	extant	Rodentia	Hystricidae	Hystrix	cristata	12500.000
EA	extant	Rodentia	Hystricidae	Hystrix	indica	14650.000
EA	extant	Rodentia	Hystricidae	Trichys	fasciculata	1560.000
EA	extant	Rodentia	Muridae	Acomys	cilicicus	-999.000
EA	extant	Rodentia	Muridae	Acomys	russatus	49.750
EA	extant	Rodentia	Muridae	Acomys	cahirinus	66.250
EA	extant	Rodentia	Muridae	Allocricetulus	curtatus	47.833
EA	extant	Rodentia	Muridae	Allocricetulus	eversmanni	115.558
EA	extant	Rodentia	Muridae	Alticola	albicauda	-999.000
EA	extant	Rodentia	Muridae	Alticola	barakshin	-999.000
EA	extant	Rodentia	Muridae	Alticola	lemminus	-999.000
EA	extant	Rodentia	Muridae	Alticola	montosa	-999.000
EA	extant	Rodentia	Muridae	Alticola	semicanus	-999.000
EA	extant	Rodentia	Muridae	Alticola	stracheyi	-999.000
EA	extant	Rodentia	Muridae	Alticola	tuvinicus	-999.000
EA	extant	Rodentia	Muridae	Alticola	stoliczkanus	27.467
EA	extant	Rodentia	Muridae	Alticola	macrotis	36.000
EA	extant	Rodentia	Muridae	Alticola	roylei	37.000
EA	extant	Rodentia	Muridae	Alticola	argentatus	37.700
EA	extant	Rodentia	Muridae	Alticola	strelzowi	50.000
EA	extant	Rodentia	Muridae	Apodemus	arianus	-999.000
EA	extant	Rodentia	Muridae	Apodemus	hyrcanicus	-999.000
EA	extant	Rodentia	Muridae	Apodemus	ponticus	-999.000
EA	extant	Rodentia	Muridae	Apodemus	rusiges	-999.000
EA	extant	Rodentia	Muridae	Apodemus	wardi	-999.000
EA	extant	Rodentia	Muridae	Apodemus	uralensis	17.100
EA	extant	Rodentia	Muridae	Apodemus	hermonensis	20.700
EA	extant	Rodentia	Muridae	Apodemus	draco	22.250
EA	extant	Rodentia	Muridae	Apodemus	agrarius	23.300
